id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
6647361784357500430,0,14102218,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930ec31d,3bb1ddd7,1,0,9478,320,50,906,3,1451,100156,61
7451371241578500648,0,14102514,1010,1,85f751fd,c4e18dd6,50e219e0,8b57a39e,7801e8d9,0f2161f8,3af066bd,f2565b94,dc15c87e,5,0,22414,728,90,2583,0,171,100094,108
7580992488824339918,0,14102401,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d9e3d048,7294839b,1,0,15701,320,50,1722,0,35,100084,79
11990694697672661662,0,14102616,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,68756796,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
9939126993182614767,0,14102413,1005,0,b6b3c39d,2e7478b3,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bf668c80,d787e91b,1,0,21593,320,50,2478,3,167,100081,23
398077067717576635,0,14102415,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,46c738c1,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
3050991862157027032,0,14102401,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,457d7f49,cdf6ea96,1,0,15702,320,50,1722,0,35,100084,79
18284780764112808588,1,14102301,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4ae42161,b7e932e7,1,0,17753,320,50,1993,2,1063,-1,33
15711813318707397082,0,14102118,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,6394f6f6,3bb1ddd7,1,0,19733,320,50,2260,0,171,100156,91
5617722224823845607,1,14102908,1002,0,66795de1,91d24ac8,50e219e0,ecad2386,7801e8d9,07d7df22,e92e101e,1225ab8b,1e4ca650,0,0,6563,320,50,572,2,39,-1,32
995258089161836321,0,14102201,1002,0,15941585,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,81d1db39,0ba77ea3,021b641d,0,0,17081,320,50,1921,3,47,100075,23
1593917657805570995,0,14103010,1005,0,ee8b8550,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bb233f82,ef726eae,1,0,23998,320,50,2748,0,35,100130,79
15634302356509636793,0,14102518,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cd2a4906,4ea23a13,1,0,15701,320,50,1722,0,35,100083,79
5518353903474031798,0,14102122,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,77b06a8f,8a4875bd,1,0,21759,320,50,2502,0,35,-1,221
17995333129101925128,1,14102715,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,855aa096,c6263d8a,1,0,17614,320,50,1993,2,1063,-1,33
12832044851847807145,0,14102201,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3f2c03cc,be74e6fe,1,0,18091,320,50,2060,3,39,-1,23
7317518868355075882,0,14102305,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,cad4c01d,1,0,9478,320,50,906,3,1451,100156,61
4395199691690561554,1,14102413,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,de04dc80,95a0fb49,1,0,18861,320,50,1447,2,47,-1,13
275949314635141801,0,14102403,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ae137491,d4897fef,1,0,16208,320,50,1800,3,167,100081,23
9018939186331430441,0,14102315,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,5c0b335b,2beaa395,1,0,452,320,50,122,3,1327,-1,15
10743322867921382154,0,14102622,1005,0,f291742b,73123598,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,7dc3b26e,1,0,15708,320,50,1722,0,35,-1,79
7362303179222801017,0,14102510,1005,0,6fcff501,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,06e5535c,3bb1ddd7,1,0,22288,320,50,2572,3,297,100155,42
5354110089080453582,0,14102508,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dfcc38c8,76dc4769,1,0,19950,320,50,1800,3,167,100077,23
16752656468241395728,1,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,be94cf98,f07e20f8,1,2,15708,320,50,1722,0,35,100084,79
15013253375064598895,0,14102313,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2324e8f9,1f0bc64f,1,0,21677,320,50,2495,2,167,100072,23
10775678179861480066,0,14102407,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,5524ba48,981edffc,1,3,22273,320,50,2570,1,161,100193,71
8173236708288887653,0,14102416,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f57446c0,051263ee,1,0,20005,320,50,2283,0,163,-1,95
7573590242537604468,0,14102615,1005,0,85f751fd,c4e18dd6,50e219e0,be7bbf93,2347f47a,cef3e649,e85cca2c,f7853e5a,2a5026a5,1,0,375,320,50,112,3,1319,-1,15
1177561939211639542,0,14102209,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e7cc4dc6,c6263d8a,1,0,15707,320,50,1722,0,35,-1,79
803666081625076802,0,14102722,1005,0,fa2fd0b3,51d8d3b4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e406c04d,0ff80b9d,1,0,19771,320,50,2227,0,935,100074,48
8470904584164410450,0,14102317,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,621bc47a,ecb851b2,1,0,15705,320,50,1722,0,35,-1,79
5752083986800991087,0,14102210,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,61b95df2,c5cc73c1,1,0,21770,320,50,2507,0,35,100176,157
9154699676430264323,0,14103016,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,33715f0d,6db7d068,1,0,24034,320,50,2754,0,35,100170,246
6181945632977113786,0,14102713,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,992c3361,d4897fef,1,0,22683,320,50,2528,0,39,100077,221
14277897370001981470,0,14102219,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,1f0bc64f,1,0,15706,320,50,1722,0,35,-1,79
2896633707526023031,0,14102612,1005,0,9d5dba0f,964a3bd1,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1fa57f2b,76dc4769,1,0,19950,320,50,1800,3,167,100077,23
9376882010487874481,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,755e6b39,2347f47a,0f2161f8,c4e0acfa,d5aa1533,dab823eb,1,3,1038,320,50,178,3,1327,100039,15
8961114947743903344,0,14102813,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7b0104b8,158e4944,1,0,22267,320,50,2566,3,815,100156,42
6302268147562237659,0,14102615,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,1203adc2,e47f989b,1,0,19771,320,50,2227,0,935,100081,48
15187352509554202323,0,14102209,1005,0,f4959604,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,723de713,8ef046ab,1,0,21764,216,36,2506,0,35,-1,157
8792548573353181788,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,eb090fd5,a9e0c3ab,1,0,21768,320,50,2506,0,35,-1,157
17149676511545271909,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,c6a21b59,5347522c,1,2,21767,320,50,2506,0,35,-1,157
13227823260666222278,0,14102315,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,24f6b932,1,0,15702,320,50,1722,0,35,-1,79
15745484140800247152,0,14102618,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,03cda0af,e1eae715,1,3,21191,320,50,2424,1,161,100192,71
10265635425677366948,0,14102500,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,bf160cf9,1,0,17654,300,250,1994,2,39,-1,33
5212445575300900235,0,14102716,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,14d91fb2,d787e91b,1,0,22554,320,50,1863,3,39,-1,23
16222912706886373826,0,14102107,1005,0,498f55b7,66e16663,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,a7e64992,1f0bc64f,1,0,19666,300,250,2253,2,303,-1,52
16744836438415930758,0,14102905,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0368dea2,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
10689187488239434090,0,14102107,1005,0,d653afd9,f06a7383,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b1bc022a,8a4875bd,1,0,20352,320,50,2333,0,39,-1,157
16113204264739990130,0,14102615,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,6394f6f6,f60c2fd3,1,0,9248,320,50,768,3,175,100156,42
15081874509204144289,1,14102900,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,15f6b759,a5a2318d,1,0,22168,320,50,2553,2,167,100221,23
10324851454296549915,0,14102107,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,100c2415,5ec45883,1,0,19771,320,50,2227,0,687,-1,48
10305490602414168919,0,14102809,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,6406e97b,24f6b932,1,0,23144,320,50,2665,0,34,-1,221
9486361135936557785,0,14102911,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,0983084f,6332421a,1,0,23562,320,50,2691,0,419,100084,212
8903025602259672983,1,14102521,1002,0,85f751fd,c4e18dd6,50e219e0,255a58c8,7801e8d9,07d7df22,2a1de8d5,2c4394c2,05490809,0,0,22371,320,50,2580,0,171,100094,108
9032949405728765118,0,14102605,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0f152b37,22fb7d04,1,0,21207,320,50,2429,3,171,100133,61
5448546531072232354,0,14102910,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2b942e2b,49bc419a,1,0,23160,320,50,2667,0,35,100202,221
12350922397470886804,1,14102117,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,058b89df,27466962,1,0,17614,320,50,1993,2,1063,-1,33
11169911717816883668,0,14102913,1005,0,85f751fd,c4e18dd6,50e219e0,90cbac90,ad63ec9b,cef3e649,88a41a94,b477d9e2,542422a7,1,5,20984,320,50,2371,0,559,100217,46
9623995549619478422,1,14102608,1005,0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,dac0fbd3,b87ddc1e,99e427c9,1,0,22268,320,50,2566,3,41,100155,42
3042453956347884237,0,14102110,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,9d7d3a1e,3bd9e8e7,1,0,21751,320,50,2505,0,169,100176,17
8255603315982367963,0,14102207,1002,0,cbabd2a4,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,a42d7b3b,c4ff408c,8a332ed1,0,0,19665,320,50,2253,2,303,-1,52
4569490495731929646,0,14102811,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,7325addf,be6db1d7,1,3,23224,320,50,2676,0,35,100177,221
11772473752772575085,0,14102915,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ba475823,0eb711ec,1,0,19950,320,50,1800,3,167,-1,23
4601356005506946583,0,14102212,1005,1,6bdcda77,b0a0505f,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,9aafedfa,8b1aa260,1,0,21770,320,50,2507,0,35,-1,157
5767230572605876020,0,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,f04ceb80,6715887e,1,0,19251,320,50,2201,3,35,-1,43
17917032225333046843,0,14102707,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e7785382,a0f5f879,1,0,17653,300,250,1994,2,39,-1,33
3161231003403406409,1,14102523,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,20fde8f8,6a213cbd,d787e91b,1,0,16688,320,50,1873,3,39,-1,23
15795427380298175264,0,14102716,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,770dab55,e1eae715,1,3,21191,320,50,2424,1,161,100192,71
13071611783969583071,0,14102805,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d0fab2a2,64a7b95b,1,0,22681,320,50,2528,0,39,100077,221
11041082270425638278,0,14102714,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1b3f8230,68b6db2c,1,0,20251,320,50,2323,0,687,100081,48
8690006257387735484,0,14102808,1005,0,85f751fd,c4e18dd6,50e219e0,d312424d,b9528b13,0f2161f8,99d46faa,3c20b774,a8735f2a,1,0,20476,320,50,2348,3,427,100004,61
13154341659230479039,0,14102916,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fc5b64d9,fce66524,1,0,16838,320,50,1882,3,35,-1,13
9482030896361266053,0,14102709,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,62cd627e,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
15190127011922531087,1,14102818,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,fb5016d4,7fce49a8,1,0,20634,320,50,2374,3,39,100119,23
10901302109793079648,0,14102817,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,1f0bc64f,1,0,22254,320,50,2545,0,167,-1,221
8525347871340137939,0,14102820,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,2fa56ad8,6e5d1098,be74e6fe,1,0,23143,320,50,2665,0,35,-1,221
3023093737037597744,0,14102805,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,8dcf10ea,e4a8d4cf,76dc4769,1,0,22682,320,50,2528,0,39,-1,221
12056665710433729027,0,14102914,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,34af1398,6083d342,5db079b5,1,2,23649,300,50,2710,3,35,100013,23
914373733553881684,0,14103015,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f17071a0,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
17937052737329123690,0,14102708,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8063f24f,3bd9e8e7,1,0,15704,320,50,1722,0,35,-1,79
17699909102693427951,0,14102117,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,7a2fc19a,31368bbf,1,2,20634,320,50,2374,3,39,-1,23
1139799492894130483,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,b41e0da2,0d0707c8,1,0,21767,320,50,2506,0,35,100111,157
259951558168122189,0,14103016,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,42a0b3f4,c6263d8a,1,2,23221,320,50,2676,0,299,100176,221
12009304058233607444,0,14102610,1005,0,c753d07d,2ec930cc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95db1dd9,2b127119,1,2,22588,728,90,2606,3,33,-1,61
11886521532791315537,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,19e81195,f4fffcd0,1,0,17109,320,50,1946,1,43,100056,71
793243032674996223,0,14102209,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fd4b333b,76dc4769,1,0,21891,320,50,2526,0,35,100081,221
14280723200106491799,0,14102305,1005,0,85f751fd,c4e18dd6,50e219e0,28d3bd59,b8d325c3,0f2161f8,a99f214a,651e5ca8,4f3e064a,1,0,22112,320,50,2546,2,35,-1,13
15277918956822884446,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,ad2ea63c,c42c24f1,1,0,21770,320,50,2507,0,35,-1,157
7359247779157454238,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,f57b9cd0,2347f47a,cef3e649,2099208e,5114f378,d4897fef,1,3,18953,320,50,2154,3,427,100062,61
4367732852220182425,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,3b19efaf,1c6a881d,1,2,19493,320,50,2229,0,687,100031,48
12505134323267341293,1,14102911,1002,0,15a497fe,277e7114,50e219e0,ecad2386,7801e8d9,07d7df22,7a07219c,a21740c9,68df2e72,0,0,15708,320,50,1722,0,35,-1,79
5619755511354108606,0,14102210,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,403f3ef6,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
11668323634410932235,0,14103020,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,70fd6511,8a4875bd,1,0,15708,320,50,1722,0,35,100083,79
10030564869937424430,0,14102202,1005,1,e7777bfa,9fb0b77c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9c093cbe,8b1aa260,1,0,19772,320,50,2227,0,679,-1,48
10826641576487456481,0,14102707,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ecc46d33,be74e6fe,1,0,22554,320,50,1863,3,39,-1,23
14178417701385743564,0,14102116,1005,0,ee8b8550,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d2298f94,34f1e8de,1,0,21697,320,50,2497,3,43,100151,42
680563452125438340,1,14102413,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d73f4d6f,0b83b794,1,0,19015,300,250,2162,2,39,-1,33
14935135371292687771,0,14102603,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a24eddde,84ebbcd4,1,0,17654,300,250,1994,2,39,100083,33
16929549653034289602,0,14102617,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9229accf,ff065cf0,1,2,20108,320,50,2299,2,1327,100084,52
745088198923310000,0,14102513,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d43b5a80,496515fa,1,3,21191,320,50,2424,1,161,100190,71
776768959104069586,0,14102811,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4f1ac795,8a4875bd,1,0,23161,320,50,2667,0,35,-1,221
4702581702700410181,1,14103000,1005,0,f84e52b6,d7e2f29b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8c067def,a99b8fea,1,0,23438,320,50,2684,2,1327,-1,52
15932062554878473347,0,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,e96166c7,2347f47a,0f2161f8,b7d23895,4a9a361e,a0f5f879,1,0,22553,320,50,2602,0,163,100083,182
5434135541224089498,0,14102117,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dbd58f46,d25693ce,1,0,21725,320,50,2502,0,35,-1,221
18021196634021501108,0,14102117,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c1403f96,4ea23a13,1,0,6563,320,50,572,2,39,-1,32
3197571156253482183,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,66247d4f,a9fb0439,1,0,21768,320,50,2506,0,35,100111,157
5422724528615870349,0,14102410,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,60df4858,3bc980aa,1,0,22255,320,50,2545,0,167,100084,221
15412919650996568648,1,14102408,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,71341a43,744ae245,1,0,22260,320,50,2545,0,39,-1,221
7893784686142964475,1,14102404,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,425a1f04,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
5181929445625138072,0,14103014,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,65bf04b4,d787e91b,1,0,17894,320,50,2039,2,39,100081,32
17302099678369345277,0,14102417,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,d1ea44cc,2ea4f8ba,1,0,20395,320,50,2340,3,41,100111,159
15152562691591399076,0,14102707,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,270d5b16,573eaa36,1,0,18461,320,50,2104,0,559,-1,171
1458989486375240418,0,14102717,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,ae66d84d,cf1756f4,eee53df3,1,0,21611,320,50,2480,3,297,100111,61
5416851491418517890,0,14102109,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,16f2b583,ac731870,1,0,21665,320,50,2493,3,35,-1,117
1603044230959622814,0,14102411,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,af9205f9,3bb1ddd7,1,0,22289,320,50,2572,3,41,100156,42
14651667570096657123,0,14102708,1002,0,6f34dd1d,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,b2f0b0e1,6d53c4f1,0e88538f,0,0,22700,320,50,2624,0,35,100074,221
1900495886907541793,0,14102805,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,a6da747e,ad891c4e,a1e96627,1,0,21611,320,50,2480,3,297,100111,61
3097189040345967528,0,14102818,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,49ea3580,1,0,17653,300,250,1994,2,39,-1,33
6535865650271404333,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,41427d4a,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
1079012011699183109,0,14102419,1002,0,2fb424e8,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,afa21b49,d92913e6,d9d47e05,0,0,4687,320,50,423,2,39,100148,32
13575204116966693594,0,14102813,1005,1,86e38d08,6390786d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bd8e5762,35e87701,1,0,20984,320,50,2371,0,559,100217,46
431045557514825604,0,14102219,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ae2a7df7,05e70df4,1,0,21274,320,50,2443,2,39,-1,23
11142822219681445700,0,14102602,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6aa3081b,c6263d8a,1,0,15702,320,50,1722,0,35,-1,79
1638220292089619027,0,14102814,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,69f9dd0e,1,0,23441,320,50,2685,1,33,-1,212
9380365794777881801,0,14102304,1005,1,ab19422d,f33c8100,50e219e0,ecad2386,7801e8d9,07d7df22,a99f214a,5a83cf69,0e5a9b0a,1,0,20144,320,50,2306,3,39,-1,23
6335587825628139791,0,14102603,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,1f6be1be,e7726527,1,0,18095,320,50,2060,3,39,-1,23
12168270655290228032,0,14102621,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,7afa297a,25e0f43a,9e3836ff,1,0,16688,320,50,1873,3,39,100061,23
9641602994863041512,1,14102317,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,860bda44,be87996b,1,2,22142,320,50,2550,0,547,100148,51
8127381948071302246,0,14102402,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bdc400e7,9c7b6730,1,0,15703,320,50,1722,0,35,-1,79
6544768383735987682,0,14102622,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,54276d41,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71
6652876383213040113,0,14102817,1005,0,85f751fd,c4e18dd6,50e219e0,c1d5c84d,2347f47a,0f2161f8,409d59e1,5813215f,1e5925f1,1,2,21611,320,50,2480,3,297,100111,61
7476603628503431862,0,14102503,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5ebecf3a,1560ce17,1,0,20391,320,50,2340,3,41,100111,159
12380802351765508999,0,14102909,1005,0,2328ee8e,7804dea6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2babbe0e,d787e91b,1,0,22624,320,50,2374,3,39,100119,23
3688067669813927136,1,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,d94ab893,2347f47a,0f2161f8,a99f214a,df72a310,cf28826a,1,0,21770,320,50,2507,0,35,-1,157
6719937329725607769,0,14102802,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff08665a,76dc4769,1,0,22680,320,50,2528,0,39,-1,221
11059034317472492765,1,14102117,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,92648b3b,8a4875bd,1,0,21761,320,50,2502,0,35,100084,221
2781256279140955432,0,14102413,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,726f47f4,8a4875bd,1,0,20005,320,50,2283,0,163,100076,95
577090964972493600,0,14102705,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,1961dc9a,bd653599,43a30462,1,0,20633,320,50,2374,3,39,100210,23
12440807986068893219,0,14102318,1005,0,85f751fd,c4e18dd6,50e219e0,a97b17d0,aefc06bd,0f2161f8,a99f214a,e46e274f,7ac6007f,1,2,15703,320,50,1722,0,35,-1,79
